station,date,prcp,tobs
USC00519397,5/1/2012,0,75
USC00519397,5/2/2012,0,75
USC00519397,5/3/2012,0,75
USC00519397,5/4/2012,0,75
USC00519397,5/5/2012,0.04,74
USC00519397,5/6/2012,0,75
USC00519397,5/7/2012,0,74
USC00519397,5/8/2012,0,75
USC00519397,5/9/2012,0,74
USC00519397,5/10/2012,0,74
USC00519397,5/11/2012,0,75
USC00519397,5/12/2012,0,75
USC00519397,5/13/2012,0,72
USC00519397,5/14/2012,0,74
USC00519397,5/15/2012,0,74
USC00519397,5/16/2012,0,75
USC00519397,5/17/2012,0,76
USC00519397,5/18/2012,0,77
USC00519397,5/19/2012,0,77
USC00519397,5/20/2012,0,77
USC00519397,5/21/2012,0,76
USC00519397,5/22/2012,0,77
USC00519397,5/23/2012,0,76
USC00519397,5/24/2012,0,78
USC00519397,5/25/2012,0,77
USC00519397,5/26/2012,0,76
USC00519397,5/27/2012,0,76
USC00519397,5/28/2012,0,77
USC00519397,5/29/2012,0,76
USC00519397,5/30/2012,0,76
USC00519397,5/31/2012,0.01,73
USC00519397,6/1/2012,0.02,76
USC00519397,6/2/2012,0.02,76
USC00519397,6/3/2012,0,75
USC00519397,6/4/2012,0,77
USC00519397,6/5/2012,0,77
USC00519397,6/6/2012,0,76
USC00519397,6/7/2012,0,78
USC00519397,6/8/2012,,77
USC00519397,6/9/2012,,76
USC00519397,6/10/2012,0,77
USC00519397,6/11/2012,0,76
USC00519397,6/12/2012,0,76
USC00519397,6/13/2012,0,77
USC00519397,6/14/2012,0,77
USC00519397,6/15/2012,0,78
USC00519397,6/16/2012,0,77
USC00519397,6/17/2012,0,77
USC00519397,6/18/2012,0,77
USC00519397,6/19/2012,0,76
USC00519397,6/20/2012,0,75
USC00519397,6/21/2012,0,76
USC00519397,6/22/2012,0,76
USC00519397,6/23/2012,0,77
USC00519397,6/24/2012,0,76
USC00519397,6/25/2012,0.03,73
USC00519397,6/26/2012,0.15,73
USC00519397,6/27/2012,0.01,75
USC00519397,6/28/2012,0,77
USC00519397,6/29/2012,0.05,76
USC00519397,6/30/2012,0,77
USC00519397,7/1/2012,0,76
USC00519397,7/2/2012,0,77
USC00519397,7/3/2012,0.04,74
USC00519397,7/4/2012,0.01,77
USC00519397,7/5/2012,0.03,77
USC00519397,7/6/2012,0,78
USC00519397,7/7/2012,0.04,76
USC00519397,7/8/2012,0,77
USC00519397,7/9/2012,,77
USC00519397,7/10/2012,0,76
USC00519397,7/11/2012,0,76
USC00519397,7/12/2012,0,76
USC00519397,7/13/2012,0,77
USC00519397,7/14/2012,0,78
USC00519397,7/15/2012,0,77
USC00519397,7/16/2012,0.01,78
USC00519397,7/17/2012,0,78
USC00519397,7/18/2012,0,78
USC00519397,7/19/2012,0,75
USC00519397,7/20/2012,0,77
USC00519397,7/21/2012,0,76
USC00519397,7/22/2012,0,76
USC00519397,7/23/2012,0,79
USC00519397,7/24/2012,0,77
USC00519397,7/25/2012,0,77
USC00519397,7/26/2012,0.02,77
USC00519397,7/27/2012,0,77
USC00519397,7/28/2012,0,77
USC00519397,7/29/2012,0.01,73
USC00519397,7/30/2012,0.01,78
USC00519397,7/31/2012,0,78
USC00519397,8/1/2012,0,79
USC00519397,8/2/2012,0,78
USC00519397,8/3/2012,0,78
USC00519397,8/4/2012,0,78
USC00519397,8/5/2012,0,78
USC00519397,8/6/2012,0,77
USC00519397,8/7/2012,0,77
USC00519397,8/8/2012,0.02,78
USC00519397,8/9/2012,0,78
USC00519397,8/10/2012,0,76
USC00519397,8/11/2012,0,75
USC00519397,8/12/2012,0,78
USC00519397,8/13/2012,0,78
USC00519397,8/14/2012,0,77
USC00519397,8/15/2012,0.01,79
USC00519397,8/16/2012,0,78
USC00519397,8/17/2012,0,78
USC00519397,8/18/2012,,77
USC00519397,8/19/2012,,76
USC00519397,8/20/2012,0,79
USC00519397,8/21/2012,0,77
USC00519397,8/22/2012,0.03,77
USC00519397,8/23/2012,0,78
USC00519397,8/24/2012,0,78
USC00519397,8/25/2012,0,78
USC00519397,8/26/2012,0,78
USC00519397,8/27/2012,0.02,73
USC00519397,8/28/2012,1,75
USC00519397,8/29/2012,0.02,78
USC00519397,8/30/2012,0.04,78
USC00519397,8/31/2012,0,78
USC00519397,9/1/2012,0.01,77
USC00519397,9/2/2012,0.04,76
USC00519397,9/3/2012,0.06,77
USC00519397,9/4/2012,0,77
USC00519397,9/5/2012,0.01,75
USC00519397,9/6/2012,0.04,77
USC00519397,9/7/2012,0,75
USC00519397,9/8/2012,0.06,78
USC00519397,9/9/2012,0,76
USC00519397,9/10/2012,0,77
USC00519397,9/11/2012,0,77
USC00519397,9/12/2012,0.02,76
USC00519397,9/13/2012,0.05,76
USC00519397,9/14/2012,0.04,78
USC00519397,9/15/2012,0,78
USC00519397,9/16/2012,0,77
USC00519397,9/17/2012,0,78
USC00519397,9/18/2012,0.06,71
USC00519397,9/19/2012,0,74
USC00519397,9/20/2012,0.07,76
USC00519397,9/21/2012,0.08,77
USC00519397,9/22/2012,0,77
USC00519397,9/23/2012,0.04,76
USC00519397,9/24/2012,0,77
USC00519397,9/25/2012,0,76
USC00519397,9/26/2012,0.01,76
USC00519397,9/27/2012,0.02,78
USC00519397,9/28/2012,0,78
USC00519397,9/29/2012,0,77
USC00519397,9/30/2012,0.02,75
USC00519397,10/1/2012,0,78
USC00519397,10/2/2012,0,74
USC00519397,10/3/2012,0,75
USC00519397,10/4/2012,0,77
USC00519397,10/5/2012,0,73
USC00519397,10/6/2012,0.03,73
USC00519397,10/7/2012,0,76
USC00519397,10/8/2012,0,78
USC00519397,10/9/2012,0,75
USC00519397,10/10/2012,0,75
USC00519397,10/11/2012,0,80
USC00519397,10/12/2012,0,78
USC00519397,10/13/2012,0,79
USC00519397,10/14/2012,0,78
USC00519397,10/15/2012,0.02,78
USC00519397,10/16/2012,0,77
USC00519397,10/17/2012,0,72
USC00519397,10/18/2012,0,75
USC00519397,10/19/2012,0,77
USC00519397,10/20/2012,0,78
USC00519397,10/21/2012,0,77
USC00519397,10/22/2012,0,76
USC00519397,10/23/2012,0,78
USC00519397,10/24/2012,0,78
USC00519397,10/25/2012,0,76
USC00519397,10/26/2012,0,76
USC00519397,10/27/2012,0,74
USC00519397,10/28/2012,0.02,77
USC00519397,10/29/2012,0.04,77
USC00519397,10/30/2012,0,76
USC00519397,10/31/2012,0.02,78
USC00519397,11/1/2012,0,71
USC00519397,11/2/2012,0,70
USC00519397,11/3/2012,0,74
USC00519397,11/4/2012,0,71
USC00519397,11/5/2012,0,69
USC00519397,11/6/2012,0,76
USC00519397,11/7/2012,0,77
USC00519397,11/8/2012,0,77
USC00519397,11/9/2012,0.03,76
USC00519397,11/10/2012,0,75
USC00519397,11/11/2012,0,76
USC00519397,11/12/2012,0,77
USC00519397,11/13/2012,0.06,77
USC00519397,11/14/2012,0,77
USC00519397,11/15/2012,0.08,75
USC00519397,11/16/2012,0.03,73
USC00519397,11/17/2012,0.01,74
USC00519397,11/18/2012,0.03,76
USC00519397,11/19/2012,0,75
USC00519397,11/20/2012,0,75
USC00519397,11/21/2012,0,71
USC00519397,11/22/2012,0,69
USC00519397,11/23/2012,0,71
USC00519397,11/24/2012,0.02,69
USC00519397,11/25/2012,0,74
USC00519397,11/26/2012,0.06,72
USC00519397,11/27/2012,0,74
USC00519397,11/28/2012,0,65
USC00519397,11/29/2012,0,67
USC00519397,11/30/2012,0,65
USC00519397,12/1/2012,0,65
USC00519397,12/2/2012,0,71
USC00519397,12/3/2012,0,76
USC00519397,12/4/2012,0.2,70
USC00519397,12/5/2012,0.01,76
USC00519397,12/6/2012,,69
USC00519397,12/7/2012,,69
USC00519397,12/8/2012,0,69
USC00519397,12/9/2012,0,74
USC00519397,12/10/2012,0,76
USC00519397,12/11/2012,0,74
USC00519397,12/12/2012,0,73
USC00519397,12/13/2012,0.14,73
USC00519397,12/14/2012,0.09,74
USC00519397,12/15/2012,0.01,73
USC00519397,12/16/2012,0.02,73
USC00519397,12/17/2012,0.02,73
USC00519397,12/18/2012,0.12,74
USC00519397,12/19/2012,0,74
USC00519397,12/20/2012,0.1,71
USC00519397,12/21/2012,0,73
USC00519397,12/22/2012,0,72
USC00519397,12/23/2012,0,64
USC00519397,12/24/2012,0,66
USC00519397,12/26/2012,0.03,73
USC00519397,12/27/2012,0,72
USC00519397,12/28/2012,0,65
USC00519397,12/29/2012,0,64
USC00519397,12/30/2012,0,69
USC00519397,12/31/2012,0.04,68
USC00519397,1/1/2013,0.02,71
USC00519397,1/2/2013,0.13,71
USC00519397,1/3/2013,0.23,69
USC00519397,1/4/2013,0.04,72
USC00519397,1/5/2013,0.03,72
USC00519397,1/6/2013,0.04,73
USC00519397,1/7/2013,0.04,72
USC00519397,1/8/2013,0,72
USC00519397,1/9/2013,0.09,71
USC00519397,1/10/2013,,72
USC00519397,1/11/2013,,72
USC00519397,1/12/2013,0,70
USC00519397,1/13/2013,0,68
USC00519397,1/14/2013,0,74
USC00519397,1/15/2013,0.4,63
USC00519397,1/16/2013,0,58
USC00519397,1/17/2013,0,62
USC00519397,1/18/2013,0,60
USC00519397,1/19/2013,0,60
USC00519397,1/20/2013,0,67
USC00519397,1/21/2013,0,71
USC00519397,1/22/2013,0,70
USC00519397,1/23/2013,0,71
USC00519397,1/24/2013,0.14,68
USC00519397,1/25/2013,0.43,64
USC00519397,1/26/2013,0,65
USC00519397,1/27/2013,0,73
USC00519397,1/28/2013,1.13,66
USC00519397,1/29/2013,0.04,68
USC00519397,1/30/2013,0,64
USC00519397,1/31/2013,0,71
USC00519397,2/1/2013,0,71
USC00519397,2/2/2013,0,72
USC00519397,2/3/2013,0,67
USC00519397,2/4/2013,0,71
USC00519397,2/5/2013,0,71
USC00519397,2/6/2013,0.04,70
USC00519397,2/7/2013,0.04,71
USC00519397,2/8/2013,0,72
USC00519397,2/9/2013,0.01,67
USC00519397,2/10/2013,0,72
USC00519397,2/11/2013,0,70
USC00519397,2/12/2013,0,70
USC00519397,2/13/2013,0,69
USC00519397,2/14/2013,0,69
USC00519397,2/15/2013,0,71
USC00519397,2/16/2013,0,71
USC00519397,2/17/2013,0,71
USC00519397,2/18/2013,0,71
USC00519397,2/19/2013,0.09,71
USC00519397,2/20/2013,0.09,71
USC00519397,2/21/2013,0.07,71
USC00519397,2/22/2013,0.31,72
USC00519397,2/23/2013,0.15,71
USC00519397,2/24/2013,0.04,71
USC00519397,2/25/2013,0,71
USC00519397,2/26/2013,0.01,71
USC00519397,2/27/2013,0.03,71
USC00519397,2/28/2013,0,72
USC00519397,3/1/2013,0,71
USC00519397,3/2/2013,0,72
USC00519397,3/3/2013,0,72
USC00519397,3/4/2013,0,70
USC00519397,3/5/2013,0,71
USC00519397,3/6/2013,0,71
USC00519397,3/7/2013,0,65
USC00519397,3/8/2013,0,64
USC00519397,3/9/2013,0.02,73
USC00519397,3/10/2013,1.29,68
USC00519397,3/11/2013,0.8,63
USC00519397,3/12/2013,0.01,66
USC00519397,3/13/2013,0,63
USC00519397,3/14/2013,0,66
USC00519397,3/15/2013,0,64
USC00519397,3/16/2013,0,69
USC00519397,3/17/2013,0,62
USC00519397,3/18/2013,0,64
USC00519397,3/19/2013,0,66
USC00519397,3/20/2013,0,69
USC00519397,3/21/2013,0,71
USC00519397,3/22/2013,0,74
USC00519397,3/23/2013,0.02,72
USC00519397,3/24/2013,0,71
USC00519397,3/25/2013,0.32,68
USC00519397,3/26/2013,0,69
USC00519397,3/27/2013,0,71
USC00519397,3/28/2013,0.3,72
USC00519397,3/29/2013,0.06,70
USC00519397,3/30/2013,0.01,70
USC00519397,3/31/2013,0.25,64
USC00519397,4/1/2013,0,63
USC00519397,4/2/2013,0,61
USC00519397,4/3/2013,0,67
USC00519397,4/4/2013,0,68
USC00519397,4/5/2013,0,73
USC00519397,4/6/2013,0.03,74
USC00519397,4/7/2013,0,71
USC00519397,4/8/2013,0,74
USC00519397,4/9/2013,0,74
USC00519397,4/10/2013,0,74
USC00519397,4/11/2013,0.01,77
USC00519397,4/12/2013,0,75
USC00519397,4/13/2013,0,75
USC00519397,4/14/2013,0,76
USC00519397,4/15/2013,0.8,72
USC00519397,4/16/2013,0.08,70
USC00519397,4/17/2013,0,77
USC00519397,4/18/2013,0,75
USC00519397,4/19/2013,0.01,75
USC00519397,4/20/2013,0,74
USC00519397,4/21/2013,0,73
USC00519397,4/22/2013,0.05,73
USC00519397,4/23/2013,0.01,76
USC00519397,4/24/2013,0.55,70
USC00519397,4/25/2013,0.01,76
USC00519397,4/26/2013,0,76
USC00519397,4/27/2013,0,74
USC00519397,4/28/2013,0,72
USC00519397,4/29/2013,0,76
USC00519397,4/30/2013,0,74
USC00519397,5/1/2013,0,78
USC00519397,5/2/2013,0,75
USC00519397,5/3/2013,0,84
USC00519397,5/4/2013,0.14,69
USC00519397,5/5/2013,0.12,69
USC00519397,5/6/2013,0.09,75
USC00519397,5/7/2013,0,72
USC00519397,5/8/2013,0,73
USC00519397,5/9/2013,0,77
USC00519397,5/10/2013,0,77
USC00519397,5/11/2013,0,76
USC00519397,5/12/2013,0,75
USC00519397,5/13/2013,0,77
USC00519397,5/14/2013,0,78
USC00519397,5/15/2013,0,77
USC00519397,5/16/2013,0,77
USC00519397,5/17/2013,0,77
USC00519397,5/18/2013,0.02,78
USC00519397,5/19/2013,0.04,73
USC00519397,5/20/2013,0.03,74
USC00519397,5/21/2013,0,71
USC00519397,5/22/2013,0,78
USC00519397,5/23/2013,0,79
USC00519397,5/24/2013,0,79
USC00519397,5/25/2013,0,77
USC00519397,5/26/2013,0,77
USC00519397,5/27/2013,0,78
USC00519397,5/28/2013,0.04,77
USC00519397,5/29/2013,0,78
USC00519397,5/30/2013,0.03,77
USC00519397,5/31/2013,0,79
USC00519397,6/1/2013,0.01,79
USC00519397,6/2/2013,0,78
USC00519397,6/3/2013,0,79
USC00519397,6/4/2013,0,78
USC00519397,6/5/2013,0,78
USC00519397,6/6/2013,0,79
USC00519397,6/7/2013,0,77
USC00519397,6/8/2013,0,77
USC00519397,6/9/2013,0,77
USC00519397,6/10/2013,0,77
USC00519397,6/11/2013,0,77
USC00519397,6/12/2013,0,78
USC00519397,6/13/2013,0,77
USC00519397,6/14/2013,0.37,76
USC00519397,6/15/2013,0,78
USC00519397,6/16/2013,0,78
USC00519397,6/17/2013,0,77
USC00519397,6/18/2013,0.01,78
USC00519397,6/19/2013,0,78
USC00519397,6/20/2013,0.04,73
USC00519397,6/21/2013,0.12,76
USC00519397,6/22/2013,0.04,77
USC00519397,6/23/2013,0.02,75
USC00519397,6/24/2013,0.35,76
USC00519397,6/25/2013,0.03,74
USC00519397,6/26/2013,0.01,75
USC00519397,6/27/2013,0,77
USC00519397,6/28/2013,0,76
USC00519397,6/29/2013,0.03,77
USC00519397,6/30/2013,0.01,78
USC00519397,7/1/2013,0,78
USC00519397,7/2/2013,0,77
USC00519397,7/3/2013,0.03,77
USC00519397,7/4/2013,0,78
USC00519397,7/5/2013,0,73
USC00519397,7/6/2013,0,76
USC00519397,7/7/2013,0,75
USC00519397,7/8/2013,0,79
USC00519397,7/9/2013,0,80
USC00519397,7/10/2013,0,79
USC00519397,7/11/2013,0.03,77
USC00519397,7/12/2013,0.01,79
USC00519397,7/13/2013,0,78
USC00519397,7/14/2013,0,78
USC00519397,7/15/2013,0,78
USC00519397,7/16/2013,0,78
USC00519397,7/17/2013,0,78
USC00519397,7/18/2013,0,78
USC00519397,7/19/2013,0,78
USC00519397,7/20/2013,0,78
USC00519397,7/21/2013,0.07,78
USC00519397,7/22/2013,0,79
USC00519397,7/23/2013,0,77
USC00519397,7/24/2013,,79
USC00519397,7/25/2013,0,78
USC00519397,7/26/2013,0,78
USC00519397,7/27/2013,0,78
USC00519397,7/28/2013,0.02,76
USC00519397,7/29/2013,0.06,78
USC00519397,7/30/2013,0.74,79
USC00519397,7/31/2013,0.01,79
USC00519397,8/1/2013,0.02,79
USC00519397,8/2/2013,0,78
USC00519397,8/3/2013,0,78
USC00519397,8/4/2013,0,77
USC00519397,8/5/2013,0,79
USC00519397,8/6/2013,0,79
USC00519397,8/7/2013,0,79
USC00519397,8/8/2013,0,79
USC00519397,8/9/2013,0,78
USC00519397,8/10/2013,0.03,76
USC00519397,8/11/2013,0.05,79
USC00519397,8/12/2013,0,79
USC00519397,8/13/2013,0,79
USC00519397,8/14/2013,0.02,78
USC00519397,8/15/2013,0,78
USC00519397,8/16/2013,0.01,76
USC00519397,8/17/2013,0,78
USC00519397,8/18/2013,0,78
USC00519397,8/19/2013,0,77
USC00519397,8/20/2013,0,74
USC00519397,8/21/2013,0.25,77
USC00519397,8/22/2013,0,79
USC00519397,8/23/2013,0,77
USC00519397,8/24/2013,0,79
USC00519397,8/25/2013,0,80
USC00519397,8/26/2013,0,80
USC00519397,8/27/2013,0,79
USC00519397,8/28/2013,0,76
USC00519397,8/29/2013,0,79
USC00519397,8/30/2013,0,78
USC00519397,8/31/2013,0,79
USC00519397,9/1/2013,0.02,78
USC00519397,9/2/2013,0,79
USC00519397,9/3/2013,0,79
USC00519397,9/4/2013,0,77
USC00519397,9/5/2013,0,74
USC00519397,9/6/2013,0,74
USC00519397,9/7/2013,0.14,75
USC00519397,9/8/2013,0.01,80
USC00519397,9/9/2013,0,79
USC00519397,9/10/2013,0,78
USC00519397,9/11/2013,0,79
USC00519397,9/12/2013,0.03,78
USC00519397,9/13/2013,0.02,78
USC00519397,9/14/2013,0.14,83
USC00519397,9/15/2013,0.01,79
USC00519397,9/16/2013,0,70
USC00519397,9/17/2013,0.02,76
USC00519397,9/18/2013,0.14,78
USC00519397,9/19/2013,0.02,78
USC00519397,9/20/2013,0,80
USC00519397,9/21/2013,0.02,77
USC00519397,9/22/2013,0.02,79
USC00519397,9/23/2013,0.01,77
USC00519397,9/24/2013,0.01,78
USC00519397,9/25/2013,0.25,79
USC00519397,9/26/2013,0.07,78
USC00519397,9/27/2013,0,79
USC00519397,9/28/2013,0,79
USC00519397,9/29/2013,0.08,78
USC00519397,9/30/2013,0.02,79
USC00519397,10/1/2013,0,79
USC00519397,10/2/2013,0,80
USC00519397,10/3/2013,0,81
USC00519397,10/4/2013,0,80
USC00519397,10/5/2013,0,74
USC00519397,10/6/2013,0,78
USC00519397,10/7/2013,0,80
USC00519397,10/8/2013,0,79
USC00519397,10/9/2013,0,79
USC00519397,10/10/2013,0,78
USC00519397,10/11/2013,0,78
USC00519397,10/12/2013,0,77
USC00519397,10/13/2013,0,76
USC00519397,10/14/2013,0.18,73
USC00519397,10/15/2013,0.02,74
USC00519397,10/16/2013,0,75
USC00519397,10/17/2013,0,74
USC00519397,10/18/2013,0,75
USC00519397,10/19/2013,0,71
USC00519397,10/20/2013,0,73
USC00519397,10/21/2013,0,72
USC00519397,10/22/2013,0,73
USC00519397,10/23/2013,0,74
USC00519397,10/24/2013,0,74
USC00519397,10/25/2013,0,80
USC00519397,10/26/2013,0,76
USC00519397,10/27/2013,0,76
USC00519397,10/28/2013,0.01,74
USC00519397,10/29/2013,0,77
USC00519397,10/30/2013,0,78
USC00519397,10/31/2013,0,78
USC00519397,11/1/2013,0,79
USC00519397,11/2/2013,0.02,78
USC00519397,11/3/2013,0,77
USC00519397,11/4/2013,0.01,74
USC00519397,11/5/2013,0,77
USC00519397,11/6/2013,0,73
USC00519397,11/7/2013,0.02,74
USC00519397,11/8/2013,0,74
USC00519397,11/9/2013,0.01,76
USC00519397,11/10/2013,1.98,72
USC00519397,11/11/2013,0.2,74
USC00519397,11/12/2013,0,68
USC00519397,11/13/2013,0,67
USC00519397,11/14/2013,0,76
USC00519397,11/15/2013,0.89,75
USC00519397,11/16/2013,0,77
USC00519397,11/17/2013,0,71
USC00519397,11/18/2013,0,74
USC00519397,11/19/2013,0,70
USC00519397,11/20/2013,0,72
USC00519397,11/21/2013,0,72
USC00519397,11/22/2013,0,69
USC00519397,11/23/2013,0,69
USC00519397,11/24/2013,0,66
USC00519397,11/25/2013,0,75
USC00519397,11/26/2013,0,76
USC00519397,11/27/2013,0,73
USC00519397,11/28/2013,0,74
USC00519397,11/29/2013,0,74
USC00519397,11/30/2013,0.18,77
USC00519397,12/1/2013,0,77
USC00519397,12/2/2013,2.01,71
USC00519397,12/3/2013,0.01,71
USC00519397,12/4/2013,0,69
USC00519397,12/5/2013,0,68
USC00519397,12/6/2013,0,68
USC00519397,12/7/2013,0,69
USC00519397,12/8/2013,0,70
USC00519397,12/9/2013,0,72
USC00519397,12/10/2013,0.03,76
USC00519397,12/11/2013,0,75
USC00519397,12/12/2013,0,69
USC00519397,12/13/2013,0.02,71
USC00519397,12/14/2013,0,71
USC00519397,12/15/2013,0,71
USC00519397,12/16/2013,1.1,68
USC00519397,12/17/2013,0.02,65
USC00519397,12/18/2013,0,70
USC00519397,12/19/2013,0.16,69
USC00519397,12/20/2013,0.09,69
USC00519397,12/21/2013,0.02,71
USC00519397,12/22/2013,0,67
USC00519397,12/23/2013,0,73
USC00519397,12/24/2013,0.05,74
USC00519397,12/25/2013,0.02,73
USC00519397,12/26/2013,0,67
USC00519397,12/27/2013,0,74
USC00519397,12/28/2013,0,75
USC00519397,12/29/2013,0,75
USC00519397,12/30/2013,0,74
USC00519397,12/31/2013,0,67
USC00519397,1/1/2014,0,66
USC00519397,1/2/2014,0,75
USC00519397,1/3/2014,0.76,65
USC00519397,1/4/2014,0,69
USC00519397,1/5/2014,0,68
USC00519397,1/6/2014,0,71
USC00519397,1/7/2014,0,70
USC00519397,1/8/2014,0,71
USC00519397,1/9/2014,0.03,65
USC00519397,1/10/2014,,72
USC00519397,1/11/2014,,70
USC00519397,1/12/2014,0.35,69
USC00519397,1/13/2014,0,69
USC00519397,1/14/2014,0.43,70
USC00519397,1/15/2014,0.01,66
USC00519397,1/16/2014,0.25,69
USC00519397,1/17/2014,0,67
USC00519397,1/18/2014,0,66
USC00519397,1/19/2014,0,66
USC00519397,1/20/2014,0,64
USC00519397,1/21/2014,0,72
USC00519397,1/22/2014,0.35,69
USC00519397,1/23/2014,0,58
USC00519397,1/24/2014,0,59
USC00519397,1/25/2014,0,72
USC00519397,1/26/2014,0,74
USC00519397,1/27/2014,0.14,68
USC00519397,1/28/2014,0.02,70
USC00519397,1/29/2014,0.27,70
USC00519397,1/30/2014,0.04,65
USC00519397,1/31/2014,0,68
USC00519397,2/1/2014,0.22,74
USC00519397,2/2/2014,0.38,67
USC00519397,2/3/2014,0,69
USC00519397,2/4/2014,0.5,68
USC00519397,2/5/2014,0.23,73
USC00519397,2/6/2014,0.08,72
USC00519397,2/7/2014,0.03,77
USC00519397,2/8/2014,0,70
USC00519397,2/9/2014,0,71
USC00519397,2/10/2014,0,71
USC00519397,2/11/2014,0,69
USC00519397,2/12/2014,0,71
USC00519397,2/13/2014,0,67
USC00519397,2/14/2014,0,74
USC00519397,2/15/2014,0.01,73
USC00519397,2/16/2014,0,72
USC00519397,2/17/2014,0.35,72
USC00519397,2/18/2014,0.03,72
USC00519397,2/19/2014,0,71
USC00519397,2/20/2014,0,70
USC00519397,2/21/2014,0,69
USC00519397,2/22/2014,0,69
USC00519397,2/23/2014,0,68
USC00519397,2/24/2014,0,68
USC00519397,2/25/2014,0,67
USC00519397,2/26/2014,0,67
USC00519397,2/27/2014,0,70
USC00519397,2/28/2014,0,74
USC00519397,3/1/2014,0.25,70
USC00519397,3/2/2014,0.48,71
USC00519397,3/3/2014,0.16,65
USC00519397,3/4/2014,0,61
USC00519397,3/5/2014,0,69
USC00519397,3/6/2014,0,66
USC00519397,3/7/2014,0.25,72
USC00519397,3/8/2014,0.64,68
USC00519397,3/9/2014,0.04,72
USC00519397,3/10/2014,0,71
USC00519397,3/11/2014,0.16,74
USC00519397,3/12/2014,0,72
USC00519397,3/13/2014,0,75
USC00519397,3/14/2014,0,75
USC00519397,3/15/2014,0,71
USC00519397,3/16/2014,0,69
USC00519397,3/17/2014,0,69
USC00519397,3/18/2014,0,69
USC00519397,3/19/2014,0,73
USC00519397,3/20/2014,0,72
USC00519397,3/21/2014,0,73
USC00519397,3/22/2014,0,72
USC00519397,3/23/2014,0,72
USC00519397,3/24/2014,0,76
USC00519397,3/25/2014,0,74
USC00519397,3/26/2014,0.05,74
USC00519397,3/27/2014,0,75
USC00519397,3/28/2014,0,71
USC00519397,3/29/2014,0,73
USC00519397,3/30/2014,0,73
USC00519397,3/31/2014,0.02,75
USC00519397,4/1/2014,0.16,73
USC00519397,4/2/2014,0.02,76
USC00519397,4/3/2014,0.16,76
USC00519397,4/4/2014,0,75
USC00519397,4/5/2014,0,71
USC00519397,4/6/2014,0,69
USC00519397,4/7/2014,0.01,71
USC00519397,4/8/2014,0,71
USC00519397,4/9/2014,0,73
USC00519397,4/10/2014,0,72
USC00519397,4/11/2014,0,75
USC00519397,4/12/2014,0.01,69
USC00519397,4/13/2014,0.04,73
USC00519397,4/14/2014,0.08,74
USC00519397,4/15/2014,0,75
USC00519397,4/16/2014,0.05,74
USC00519397,4/17/2014,0,76
USC00519397,4/18/2014,0.02,76
USC00519397,4/19/2014,0.01,76
USC00519397,4/20/2014,0,74
USC00519397,4/21/2014,0.06,73
USC00519397,4/22/2014,0.05,76
USC00519397,4/23/2014,0,76
USC00519397,4/24/2014,0,76
USC00519397,4/25/2014,0.01,75
USC00519397,4/26/2014,0.01,72
USC00519397,4/27/2014,0.01,73
USC00519397,4/28/2014,0.07,73
USC00519397,4/29/2014,0,75
USC00519397,4/30/2014,0,74
USC00519397,5/1/2014,0,74
USC00519397,5/2/2014,0,76
USC00519397,5/3/2014,0,77
USC00519397,5/4/2014,0,76
USC00519397,5/5/2014,0.06,75
USC00519397,5/6/2014,0.07,77
USC00519397,5/7/2014,0.03,72
USC00519397,5/8/2014,,73
USC00519397,5/9/2014,,77
USC00519397,5/10/2014,0.01,76
USC00519397,5/11/2014,0,79
USC00519397,5/12/2014,0.45,74
USC00519397,5/13/2014,0,75
USC00519397,5/14/2014,0,76
USC00519397,5/15/2014,0,77
USC00519397,5/16/2014,0,78
USC00519397,5/17/2014,0,78
USC00519397,5/18/2014,0,76
USC00519397,5/19/2014,0.43,75
USC00519397,5/20/2014,0,78
USC00519397,5/21/2014,0.15,74
USC00519397,5/22/2014,,78
USC00519397,5/23/2014,0,79
USC00519397,5/24/2014,0,77
USC00519397,5/25/2014,0.76,74
USC00519397,5/26/2014,0.05,73
USC00519397,5/27/2014,0.01,77
USC00519397,5/28/2014,0.03,76
USC00519397,5/29/2014,0,78
USC00519397,5/30/2014,0,79
USC00519397,5/31/2014,0,79
USC00519397,6/1/2014,0,79
USC00519397,6/2/2014,0.66,77
USC00519397,6/3/2014,0.01,78
USC00519397,6/4/2014,0,79
USC00519397,6/5/2014,0,78
USC00519397,6/6/2014,0,78
USC00519397,6/7/2014,0.03,78
USC00519397,6/8/2014,0,78
USC00519397,6/9/2014,0,79
USC00519397,6/10/2014,0,79
USC00519397,6/11/2014,0,82
USC00519397,6/12/2014,0,80
USC00519397,6/13/2014,0,79
USC00519397,6/14/2014,0,79
USC00519397,6/15/2014,0.01,78
USC00519397,6/16/2014,0,78
USC00519397,6/17/2014,0.03,77
USC00519397,6/18/2014,0.15,78
USC00519397,6/19/2014,0.01,78
USC00519397,6/20/2014,0.07,73
USC00519397,6/21/2014,0.01,75
USC00519397,6/22/2014,0.01,75
USC00519397,6/23/2014,0.19,76
USC00519397,6/24/2014,0,84
USC00519397,6/25/2014,0.05,79
USC00519397,6/26/2014,0.06,76
USC00519397,6/27/2014,0.04,79
USC00519397,6/28/2014,0,79
USC00519397,6/29/2014,0.01,77
USC00519397,6/30/2014,0.02,79
USC00519397,7/1/2014,0,79
USC00519397,7/2/2014,0.01,80
USC00519397,7/3/2014,0.06,77
